age,year,startmonth,endmonth,string,b0,b1,b2,b3,b4,b5,b6,b7
40,2012,1,12,1/2011-12/2012,0.689520824,0.09121111,0.050178226,0.00741697,0.046315931,0.093284076,0.011588354,0.010484509
41,2012,1,12,1/2011-12/2012,0.69286201,0.093345745,0.049145811,0.005824525,0.051115782,0.085652251,0.012056684,0.009997192
42,2012,1,12,1/2011-12/2012,0.690693711,0.09822164,0.053013286,0.007066187,0.054268627,0.077974061,0.010597947,0.008164542
43,2012,1,12,1/2011-12/2012,0.674908468,0.092511911,0.051960884,0.009927543,0.062962269,0.088458042,0.010560875,0.008710008
44,2012,1,12,1/2011-12/2012,0.676770363,0.095837736,0.053224997,0.008837005,0.065293025,0.083443462,0.00660682,0.009986593
45,2012,1,12,1/2011-12/2012,0.679402034,0.095114634,0.051008016,0.009482785,0.063832152,0.081357725,0.009095511,0.010707143
46,2012,1,12,1/2011-12/2012,0.681313717,0.094024061,0.0516442,0.00984466,0.070966414,0.069355083,0.010761478,0.012090387
47,2012,1,12,1/2011-12/2012,0.668422508,0.095379295,0.047520047,0.009190668,0.082775598,0.079146948,0.006418611,0.011146326
48,2012,1,12,1/2011-12/2012,0.6741842,0.091791102,0.052800017,0.00945842,0.080500249,0.074940533,0.005111663,0.011213817
49,2012,1,12,1/2011-12/2012,0.663266853,0.088924204,0.053677341,0.013048155,0.090368656,0.074475606,0.005200347,0.011038837
50,2012,1,12,1/2011-12/2012,0.662861163,0.09179963,0.047795709,0.025229977,0.09000266,0.067102898,0.004554084,0.01065388
51,2012,1,12,1/2011-12/2012,0.659494947,0.091715658,0.047187899,0.031174458,0.096117265,0.059717021,0.004566709,0.010026044
52,2012,1,12,1/2011-12/2012,0.644878426,0.091079905,0.051720012,0.03399096,0.103891403,0.060206433,0.003526849,0.010706012
53,2012,1,12,1/2011-12/2012,0.637314241,0.093797647,0.051227465,0.043419829,0.101607088,0.05713723,0.003406521,0.012089979
54,2012,1,12,1/2011-12/2012,0.629198033,0.088903155,0.049057126,0.048662305,0.112536777,0.056736414,0.003364005,0.011542184
55,2012,1,12,1/2011-12/2012,0.61940197,0.096137126,0.045854156,0.061429183,0.113003915,0.047599518,0.003940568,0.012633564
56,2012,1,12,1/2011-12/2012,0.603959217,0.096230001,0.046023442,0.068704437,0.116836291,0.05496019,0.002565936,0.010720486
57,2012,1,12,1/2011-12/2012,0.582929657,0.095688427,0.043190271,0.092530445,0.117458792,0.053056451,0.003117287,0.01202867
58,2012,1,12,1/2011-12/2012,0.55339081,0.104389773,0.044280501,0.109843372,0.125785414,0.046905706,0.002035809,0.013368615
59,2012,1,12,1/2011-12/2012,0.544997043,0.1021331,0.038568373,0.12419841,0.133016812,0.042953033,0.002241249,0.01189198
60,2012,1,12,1/2011-12/2012,0.517926521,0.103973999,0.042287103,0.159818661,0.123796567,0.038617351,0.0017421,0.011837697
61,2012,1,12,1/2011-12/2012,0.476425845,0.107188664,0.037119667,0.207397289,0.124196874,0.032728321,0.000953782,0.013989558
62,2012,1,12,1/2011-12/2012,0.41996349,0.100019625,0.026361163,0.285361536,0.124799036,0.031384533,0.000562404,0.011548214
63,2012,1,12,1/2011-12/2012,0.353001813,0.107220841,0.032286153,0.357266902,0.106801291,0.026822171,0.001388842,0.015211986
64,2012,1,12,1/2011-12/2012,0.306921835,0.110921456,0.026772008,0.415609822,0.101848274,0.023162273,0.000642483,0.014121848
65,2012,1,12,1/2011-12/2012,0.260450169,0.112236997,0.026979951,0.481789152,0.083614959,0.017172045,0.001672552,0.016084176
66,2012,1,12,1/2011-12/2012,0.205166729,0.108085649,0.026096073,0.558182993,0.069753102,0.017949698,0.000438071,0.014327685
67,2012,1,12,1/2011-12/2012,0.195811147,0.113870959,0.019617747,0.579890594,0.061515869,0.014305739,0.000862271,0.014125674
68,2012,1,12,1/2011-12/2012,0.160689201,0.108468956,0.01790041,0.625591905,0.061936459,0.013338758,0.000375028,0.011699284
69,2012,1,12,1/2011-12/2012,0.135429059,0.105911529,0.012745291,0.667989098,0.053779482,0.012351777,0.000235967,0.011557797
70,2012,1,12,1/2011-12/2012,0.114736209,0.100964597,0.016744028,0.700247104,0.04353666,0.00991843,0.00096098,0.012891993
71,2012,1,12,1/2011-12/2012,0.102517451,0.092403184,0.01507573,0.713155423,0.055400092,0.009663302,0.000970021,0.010814797
72,2012,1,12,1/2011-12/2012,0.0950356,0.08647535,0.00940225,0.738203602,0.049808406,0.008666649,0.000708583,0.011699559
73,2012,1,12,1/2011-12/2012,0.08728506,0.085778007,0.011398149,0.760111554,0.036415387,0.009946324,0,0.00906552
74,2012,1,12,1/2011-12/2012,0.072525821,0.079291223,0.008969606,0.780792643,0.037478804,0.008899656,0,0.012042248
75,2012,1,12,1/2011-12/2012,0.066417754,0.070083438,0.006467826,0.80247248,0.037467194,0.006516592,0.000998829,0.009575886
15,2011,1,12,1/2010-12/2011,0.006703876,0.034955751,0.016734233,0.000558643,0.008678219,0.010787241,0.904323881,0.017258157
16,2011,1,12,1/2010-12/2011,0.010800145,0.096737476,0.050083055,0.001160832,0.012071256,0.012278629,0.799343993,0.017524614
17,2011,1,12,1/2010-12/2011,0.022741837,0.18716819,0.066522269,0.000150136,0.012291993,0.017072314,0.676168706,0.017884554
18,2011,1,12,1/2010-12/2011,0.072765501,0.24001209,0.104533019,0.000358077,0.020230791,0.02809401,0.500495348,0.033511164
19,2011,1,12,1/2010-12/2011,0.157517322,0.279789029,0.113446239,0.001709836,0.026331948,0.043674965,0.34230923,0.035221431
20,2011,1,12,1/2010-12/2011,0.231574677,0.286101106,0.114234279,0.001076867,0.020433533,0.049236762,0.269936118,0.027406658
21,2011,1,12,1/2010-12/2011,0.290947932,0.273428642,0.109105071,0.002794662,0.021507104,0.055787185,0.220409812,0.026019594
22,2011,1,12,1/2010-12/2011,0.379525128,0.231123529,0.107770935,0.002575624,0.026075446,0.061372515,0.165409017,0.026147806
23,2011,1,12,1/2010-12/2011,0.468257481,0.197526397,0.100562948,0.002070543,0.026025503,0.068313181,0.115021781,0.022222164
24,2011,1,12,1/2010-12/2011,0.532845358,0.156128208,0.096176864,0.00325338,0.027509541,0.072730615,0.09200115,0.019354884
25,2011,1,12,1/2010-12/2011,0.559190966,0.13821819,0.099865626,0.003839583,0.032966867,0.081319067,0.06717973,0.017419971
26,2011,1,12,1/2010-12/2011,0.596881727,0.122153129,0.081757802,0.004576593,0.031131492,0.086263421,0.057578364,0.019657472
27,2011,1,12,1/2010-12/2011,0.630061863,0.114334205,0.078060339,0.004089673,0.030297885,0.086235217,0.041687402,0.015233416
28,2011,1,12,1/2010-12/2011,0.622059156,0.107375962,0.084191321,0.006109398,0.031259274,0.096208437,0.037075924,0.015720528
29,2011,1,12,1/2010-12/2011,0.63471283,0.104902357,0.079394616,0.006196503,0.028779214,0.098028923,0.034111584,0.013873973
30,2011,1,12,1/2010-12/2011,0.648290273,0.095500971,0.075770024,0.006871243,0.032278296,0.098228958,0.029772538,0.013287698
31,2011,1,12,1/2010-12/2011,0.641862574,0.107125179,0.073679491,0.006074454,0.034150476,0.102267734,0.022034022,0.01280607
32,2011,1,12,1/2010-12/2011,0.646671451,0.097602798,0.07244948,0.005718944,0.033465884,0.107147364,0.025238816,0.011705263
33,2011,1,12,1/2010-12/2011,0.644353265,0.103678691,0.068258761,0.007006252,0.039291848,0.108091914,0.017420923,0.011898346
34,2011,1,12,1/2010-12/2011,0.660148991,0.098777003,0.066273109,0.008132576,0.036550458,0.102194662,0.017758703,0.010164498
35,2011,1,12,1/2010-12/2011,0.657614702,0.101345091,0.063476448,0.009000054,0.036924707,0.107995332,0.014143052,0.009500615
36,2011,1,12,1/2010-12/2011,0.663392252,0.096112953,0.064750971,0.005075616,0.039451855,0.105768911,0.014009499,0.011437942
37,2011,1,12,1/2010-12/2011,0.658638408,0.099475194,0.064654179,0.007028193,0.040784366,0.103370998,0.016592373,0.009456288
38,2011,1,12,1/2010-12/2011,0.670002102,0.102228279,0.060445982,0.006669425,0.040486777,0.101137888,0.010318033,0.008711515
39,2011,1,12,1/2010-12/2011,0.6657899,0.098864335,0.058723007,0.006590556,0.046594782,0.098629101,0.013698633,0.011109686
40,2011,1,12,1/2010-12/2011,0.669239241,0.096196273,0.060788153,0.008191183,0.051045038,0.091556879,0.011782265,0.011200968
41,2011,1,12,1/2010-12/2011,0.672295712,0.101217758,0.057805338,0.005986909,0.057549398,0.083313619,0.010961503,0.010869763
42,2011,1,12,1/2010-12/2011,0.671039084,0.097538318,0.060104334,0.006179671,0.059085055,0.087483253,0.009800544,0.00876974
43,2011,1,12,1/2010-12/2011,0.663961919,0.098011359,0.061717487,0.006988519,0.056218994,0.093689999,0.009039407,0.010372317
44,2011,1,12,1/2010-12/2011,0.66883185,0.103906682,0.060026319,0.007150989,0.061867982,0.080209966,0.006677882,0.011328332
45,2011,1,12,1/2010-12/2011,0.673954223,0.097461081,0.058192177,0.008642479,0.066904561,0.076407871,0.00833085,0.010106758
46,2011,1,12,1/2010-12/2011,0.660474472,0.095461421,0.061814112,0.008108542,0.074183658,0.077468634,0.009707077,0.012782084
47,2011,1,12,1/2010-12/2011,0.661425894,0.097565943,0.064096863,0.007595337,0.077455784,0.073178713,0.007537655,0.01114381
48,2011,1,12,1/2010-12/2011,0.664849482,0.095042866,0.058983184,0.009296892,0.079228129,0.073794366,0.007006297,0.011798784
49,2011,1,12,1/2010-12/2011,0.658873217,0.100102587,0.057900505,0.012976008,0.085712909,0.069061234,0.006235715,0.009137825
50,2011,1,12,1/2010-12/2011,0.665098676,0.089933789,0.058904296,0.023302108,0.083426805,0.064016035,0.006145804,0.009172487
51,2011,1,12,1/2010-12/2011,0.650648381,0.092726678,0.054440463,0.027743292,0.095278237,0.064436841,0.005001294,0.009724815
52,2011,1,12,1/2010-12/2011,0.645098628,0.094522534,0.055966302,0.030116204,0.102584398,0.056680521,0.004176401,0.010855012
53,2011,1,12,1/2010-12/2011,0.639153416,0.092084142,0.051344799,0.040225671,0.104067878,0.059132155,0.003335058,0.010656881
54,2011,1,12,1/2010-12/2011,0.63372039,0.094795963,0.050656151,0.044818234,0.109143936,0.050482562,0.004407958,0.011974806
55,2011,1,12,1/2010-12/2011,0.614723417,0.097644298,0.05214865,0.057820984,0.110306044,0.05043394,0.003163226,0.01375944
56,2011,1,12,1/2010-12/2011,0.606045787,0.099589174,0.047487535,0.075612433,0.10419024,0.05378878,0.002565225,0.010720826
57,2011,1,12,1/2010-12/2011,0.579726317,0.100790446,0.047259286,0.085683823,0.123544658,0.050574178,0.002055497,0.010365795
58,2011,1,12,1/2010-12/2011,0.565495402,0.104592673,0.043265519,0.103764402,0.120060546,0.046808909,0.00347517,0.012537379
59,2011,1,12,1/2010-12/2011,0.538348781,0.100976346,0.046679317,0.132104274,0.126509774,0.041985395,0.001938713,0.0114574
60,2011,1,12,1/2010-12/2011,0.501556199,0.104643011,0.045364425,0.170372771,0.122440574,0.041316777,0.001427196,0.012879046
61,2011,1,12,1/2010-12/2011,0.464227356,0.103158392,0.046477589,0.211031174,0.124184401,0.038207901,0.000789811,0.011923376
62,2011,1,12,1/2010-12/2011,0.395822626,0.103452083,0.037360773,0.29090453,0.129100181,0.025965713,0.001732942,0.015661152
63,2011,1,12,1/2010-12/2011,0.349731654,0.109607714,0.027073612,0.364830442,0.108579576,0.027015769,0.001194618,0.011966616
64,2011,1,12,1/2010-12/2011,0.307702075,0.113535549,0.02843675,0.418423508,0.095392262,0.023766291,0.00058922,0.012154345
65,2011,1,12,1/2010-12/2011,0.256068017,0.116086037,0.024124958,0.4836073,0.089484085,0.016672468,0.000477048,0.013480088
66,2011,1,12,1/2010-12/2011,0.219474642,0.113916386,0.02324082,0.545834571,0.067803135,0.015819882,0.000363476,0.013547089
67,2011,1,12,1/2010-12/2011,0.186537149,0.113244339,0.021019492,0.581941929,0.065339885,0.016103714,0.000592756,0.015220737
68,2011,1,12,1/2010-12/2011,0.161705191,0.110016006,0.018630403,0.623420919,0.056835647,0.014102863,0.00085083,0.014438141
69,2011,1,12,1/2010-12/2011,0.133593616,0.099496932,0.019919381,0.664508304,0.053903763,0.013431342,0.00113508,0.014011581
70,2011,1,12,1/2010-12/2011,0.114835958,0.09680995,0.017094618,0.688342336,0.057584317,0.013532605,0.001317637,0.010482579
71,2011,1,12,1/2010-12/2011,0.109142346,0.07960171,0.011720179,0.721041852,0.055540218,0.011492106,0.001121469,0.010340121
72,2011,1,12,1/2010-12/2011,0.091721612,0.087309571,0.012437245,0.745533034,0.044701226,0.009553738,0.000205154,0.00853842
73,2011,1,12,1/2010-12/2011,0.084630745,0.079494759,0.008405458,0.765586818,0.042372139,0.010238785,0.000195902,0.009075393
74,2011,1,12,1/2010-12/2011,0.066236044,0.081185292,0.011477982,0.787742644,0.037276276,0.004847409,0.001046713,0.010187641
75,2011,1,12,1/2010-12/2011,0.059288318,0.058024747,0.008864694,0.8162929,0.041680455,0.006595426,0.00014143,0.00911203
15,2010,1,12,1/2009-12/2010,0.007590049,0.035714696,0.016708591,0.000440719,0.009721791,0.010738075,0.901942536,0.017143543
16,2010,1,12,1/2009-12/2010,0.012370684,0.099015297,0.060520208,0.000716275,0.011625031,0.011735609,0.7875538,0.016463095
17,2010,1,12,1/2009-12/2010,0.022145575,0.192623624,0.072250899,0.000790532,0.011331975,0.018915727,0.662323638,0.019618032
18,2010,1,12,1/2009-12/2010,0.078692451,0.246111911,0.114529155,0.000323356,0.019255798,0.033418278,0.47097256,0.036696491
19,2010,1,12,1/2009-12/2010,0.169108339,0.276259027,0.125205523,0.001697782,0.020725298,0.047194199,0.323967666,0.035842166
20,2010,1,12,1/2009-12/2010,0.231821784,0.279920104,0.12197212,0.002892706,0.021301618,0.05112186,0.259376794,0.031593014
21,2010,1,12,1/2009-12/2010,0.28455115,0.271581917,0.110555615,0.002279704,0.024536724,0.062764629,0.214379566,0.029350694
22,2010,1,12,1/2009-12/2010,0.384632798,0.232043613,0.117172133,0.001214635,0.023785342,0.062784271,0.150203953,0.028163256
23,2010,1,12,1/2009-12/2010,0.470007867,0.191550747,0.106488987,0.002071949,0.023646358,0.068317632,0.114805019,0.023111441
24,2010,1,12,1/2009-12/2010,0.528428308,0.162655366,0.101893909,0.004454392,0.024080101,0.073588729,0.085405389,0.019493807
25,2010,1,12,1/2009-12/2010,0.576536047,0.135158267,0.094414988,0.003946836,0.029747082,0.075070742,0.067097833,0.018028205
26,2010,1,12,1/2009-12/2010,0.600046496,0.121236052,0.091522883,0.004185782,0.031841769,0.082910892,0.049793721,0.018462406
27,2010,1,12,1/2009-12/2010,0.621396816,0.108059551,0.09334345,0.004241846,0.028001022,0.089554349,0.040976465,0.014426502
28,2010,1,12,1/2009-12/2010,0.631315051,0.105250954,0.088284946,0.003573228,0.02588874,0.093928786,0.03698573,0.014772565
29,2010,1,12,1/2009-12/2010,0.641623126,0.102615592,0.082314156,0.006263413,0.029944254,0.088591226,0.033127809,0.015520424
30,2010,1,12,1/2009-12/2010,0.635229091,0.101904987,0.083195816,0.004865209,0.029608251,0.102884853,0.028061058,0.014250735
31,2010,1,12,1/2009-12/2010,0.641930028,0.106048704,0.077816775,0.003561576,0.029500627,0.103538375,0.023498173,0.014105741
32,2010,1,12,1/2009-12/2010,0.629656559,0.108355517,0.079925217,0.006989138,0.036193259,0.103901131,0.021098836,0.013880343
33,2010,1,12,1/2009-12/2010,0.659511214,0.099234902,0.073144428,0.007017968,0.035576639,0.095836597,0.016150996,0.013527257
34,2010,1,12,1/2009-12/2010,0.65733946,0.101939477,0.068364941,0.00532573,0.028709749,0.109289143,0.016751124,0.012280376
35,2010,1,12,1/2009-12/2010,0.656030793,0.098719927,0.067661297,0.005032028,0.036853388,0.105603887,0.0174748,0.01262388
36,2010,1,12,1/2009-12/2010,0.653603831,0.102689293,0.072125185,0.006865175,0.035878354,0.102273261,0.015553413,0.011011487
37,2010,1,12,1/2009-12/2010,0.657990514,0.102766338,0.071370542,0.004969886,0.040334552,0.099161897,0.012179763,0.011226508
38,2010,1,12,1/2009-12/2010,0.666829793,0.101666491,0.065020944,0.006206797,0.042211445,0.097814195,0.010280045,0.009970291
39,2010,1,12,1/2009-12/2010,0.675535554,0.103243356,0.063118166,0.005856908,0.041118637,0.091116003,0.010264363,0.009747012
40,2010,1,12,1/2009-12/2010,0.673082392,0.098321494,0.066229079,0.006670006,0.045598573,0.08843012,0.010790286,0.010878051
41,2010,1,12,1/2009-12/2010,0.661830527,0.10409222,0.071604639,0.006270938,0.050141766,0.08753286,0.008744404,0.009782648
42,2010,1,12,1/2009-12/2010,0.662464776,0.101003372,0.06762717,0.006245564,0.055461491,0.085792093,0.008762302,0.012643233
43,2010,1,12,1/2009-12/2010,0.651681261,0.106549826,0.069459399,0.007624191,0.059404321,0.086671747,0.008585153,0.010024102
44,2010,1,12,1/2009-12/2010,0.665742994,0.102856047,0.065039108,0.006083906,0.064702157,0.078119031,0.007769932,0.009686826
45,2010,1,12,1/2009-12/2010,0.673533642,0.099782639,0.066223916,0.008730334,0.062907768,0.07157774,0.00621044,0.011033521
46,2010,1,12,1/2009-12/2010,0.657769801,0.101696029,0.066341922,0.0084497,0.070382531,0.076006842,0.008264602,0.011088572
47,2010,1,12,1/2009-12/2010,0.658537756,0.100876671,0.06640499,0.010333096,0.072308668,0.073945177,0.007319905,0.010273738
48,2010,1,12,1/2009-12/2010,0.667491851,0.09915823,0.063358414,0.007931757,0.074845511,0.070283439,0.006632591,0.010298208
49,2010,1,12,1/2009-12/2010,0.654467407,0.098250216,0.061524488,0.011183283,0.083680593,0.07390033,0.006335915,0.010657768
50,2010,1,12,1/2009-12/2010,0.651933762,0.095310389,0.065452543,0.022748364,0.086677712,0.060535042,0.00536997,0.011972218
51,2010,1,12,1/2009-12/2010,0.641758327,0.096684213,0.061258752,0.030129566,0.096536253,0.059056489,0.00460935,0.00996705
52,2010,1,12,1/2009-12/2010,0.641455346,0.088307352,0.065380942,0.035896391,0.094388681,0.058443701,0.003934526,0.012193061
53,2010,1,12,1/2009-12/2010,0.643219552,0.091988316,0.056427311,0.036573071,0.101389157,0.056713708,0.003302969,0.010385917
54,2010,1,12,1/2009-12/2010,0.637238962,0.096271626,0.055792466,0.044836055,0.098943326,0.053405337,0.003534828,0.009977399
55,2010,1,12,1/2009-12/2010,0.617434822,0.096599626,0.05864988,0.058289808,0.101041109,0.053954635,0.002698101,0.01133202
56,2010,1,12,1/2009-12/2010,0.604769785,0.104725741,0.050783805,0.066678984,0.10905989,0.050372719,0.002577695,0.01103138
57,2010,1,12,1/2009-12/2010,0.577086124,0.100603199,0.049190499,0.09174828,0.120057331,0.046983775,0.00326328,0.011067512
58,2010,1,12,1/2009-12/2010,0.558603708,0.099224527,0.050619836,0.113218409,0.119767545,0.04493224,0.002248036,0.0113857
59,2010,1,12,1/2009-12/2010,0.525238541,0.107059751,0.04984659,0.133715173,0.121004931,0.049005926,0.002502304,0.011626785
60,2010,1,12,1/2009-12/2010,0.490403062,0.107934762,0.051728981,0.169312487,0.123704514,0.043250706,0.001047038,0.012618448
61,2010,1,12,1/2009-12/2010,0.456774125,0.099398344,0.047064887,0.220995061,0.125982372,0.038351744,0.000501741,0.010931725
62,2010,1,12,1/2009-12/2010,0.39663427,0.114110681,0.034103017,0.300051263,0.112229135,0.028291947,0.001188359,0.013391328
63,2010,1,12,1/2009-12/2010,0.342010291,0.116853078,0.033529678,0.368523371,0.102039691,0.024457291,0.000677547,0.011909054
64,2010,1,12,1/2009-12/2010,0.307359038,0.115751393,0.031633822,0.400206703,0.109141239,0.022121722,0.000697943,0.01308814
65,2010,1,12,1/2009-12/2010,0.240255378,0.108199098,0.030624765,0.500334138,0.089445012,0.018167774,0.000333549,0.012640286
66,2010,1,12,1/2009-12/2010,0.199077119,0.110415364,0.023804235,0.562541874,0.075958024,0.015076344,0.001300568,0.011826472
67,2010,1,12,1/2009-12/2010,0.173548919,0.111854991,0.021724062,0.599448243,0.064478898,0.012792634,0.000270784,0.01588147
68,2010,1,12,1/2009-12/2010,0.151791581,0.107640985,0.02151884,0.625775691,0.062460985,0.017379162,0.000686516,0.01274624
69,2010,1,12,1/2009-12/2010,0.130403364,0.101982342,0.016711439,0.670070258,0.056040049,0.014557401,0.000449698,0.00978545
70,2010,1,12,1/2009-12/2010,0.112418348,0.092356098,0.012010111,0.709571061,0.053975007,0.010667392,0.001090008,0.007911975
71,2010,1,12,1/2009-12/2010,0.101068218,0.087265317,0.012856863,0.733796004,0.04770211,0.009844939,0.000614942,0.006851606
72,2010,1,12,1/2009-12/2010,0.091555823,0.087609322,0.009741237,0.744878554,0.046891884,0.010219286,0.00055488,0.008549014
